"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1034500","chr16",29745000,29755000,10001,"*",35,13.8888888888889,"window_1034500","283897",29742463,29745990,3528,"-",0,"overlapStart",0,"C16orf54","chromosome 16 open reading frame 54"
"window_1034731","chr16",30322500,30332500,10001,"*",35,13.8888888888889,"window_1034731","595101",30267553,30335374,67822,"-",0,"inside",2873,"SMG1P5","SMG1 pseudogene 5"
"window_1034787","chr16",30462500,30472500,10001,"*",35,13.8888888888889,"window_1034787","3683",30472719,30523185,50467,"+",218,"upstream",218,"ITGAL","integrin subunit alpha L"
"window_1034801","chr16",30497500,30507500,10001,"*",35,13.8888888888889,"window_1034801","100616405",30503919,30504001,83,"+",0,"includeFeature",0,"MIR4518","microRNA 4518"
"window_1035002","chr16",31000000,31010000,10001,"*",35,13.8888888888889,"window_1035002","112755",30989256,31010638,21383,"-",0,"inside",637,"STX1B","syntaxin 1B"
"window_1035229","chr16",31567500,31577500,10001,"*",35,13.8888888888889,"window_1035229","102724018",31563082,31567716,4635,"-",0,"overlapStart",0,"FRG2KP","FSHD region gene 2 family member K, pseudogene"
"window_1035229.1","chr16",31567500,31577500,10001,"*",35,13.8888888888889,"window_1035229","440359",31568386,31569475,1090,"-",0,"includeFeature",0,"YBX3P1","Y-box binding protein 3 pseudogene 1"
"window_1041390","chr16",46970000,46980000,10001,"*",35,13.8888888888889,"window_1041390","10294",46955362,46973674,18313,"-",0,"overlapStart",0,"DNAJA2","DnaJ heat shock protein family (Hsp40) member A2"
"window_1041391","chr16",46972500,46982500,10001,"*",35,13.8888888888889,"window_1041391","10294",46955362,46973674,18313,"-",0,"overlapStart",0,"DNAJA2","DnaJ heat shock protein family (Hsp40) member A2"
"window_1042896","chr16",50735000,50745000,10001,"*",35,13.8888888888889,"window_1042896","1540",50742050,50801935,59886,"+",0,"overlapStart",0,"CYLD","CYLD lysine 63 deubiquitinase"
"window_1042896.1","chr16",50735000,50745000,10001,"*",35,13.8888888888889,"window_1042896","100422972",50742305,50742377,73,"+",0,"includeFeature",0,"MIR3181","microRNA 3181"
"window_1042898","chr16",50740000,50750000,10001,"*",35,13.8888888888889,"window_1042898","1540",50742050,50801935,59886,"+",0,"overlapStart",0,"CYLD","CYLD lysine 63 deubiquitinase"
"window_1042898.1","chr16",50740000,50750000,10001,"*",35,13.8888888888889,"window_1042898","100422972",50742305,50742377,73,"+",0,"includeFeature",0,"MIR3181","microRNA 3181"
"window_1042920","chr16",50795000,50805000,10001,"*",35,13.8888888888889,"window_1042920","105371252",50806668,50807629,962,"+",1667,"upstream",1667,"LINC02168","long intergenic non-protein coding RNA 2168"
"window_1045290","chr16",56720000,56730000,10001,"*",35,13.8888888888889,"window_1045290","9688",56730118,56850286,120169,"+",117,"upstream",117,"NUP93","nucleoporin 93"
"window_1051173","chr16",71427500,71437500,10001,"*",35,13.8888888888889,"window_1051173","105371333",71366933,71426464,59532,"-",1035,"upstream",1035,"LINC02136","long intergenic non-protein coding RNA 2136"
"window_1051253","chr16",71627500,71637500,10001,"*",35,13.8888888888889,"window_1051253","91862",71626161,71641965,15805,"+",0,"inside",1338,"MARVELD3","MARVEL domain containing 3"
"window_1051422","chr16",72050000,72060000,10001,"*",35,13.8888888888889,"window_1051422","3240",72054505,72061055,6551,"+",0,"overlapStart",0,"HP","haptoglobin"
"window_1054827","chr16",80562500,80572500,10001,"*",35,13.8888888888889,"window_1054827","102724084",80154979,80563354,408376,"-",0,"overlapStart",0,"LOC102724084","uncharacterized LOC102724084"
"window_1054827.1","chr16",80562500,80572500,10001,"*",35,13.8888888888889,"window_1054827","101928276",80553256,80572808,19553,"-",0,"inside",307,"LINC01227","long intergenic non-protein coding RNA 1227"
"window_1056317","chr16",84287500,84297500,10001,"*",35,13.8888888888889,"window_1056317","58189",84294846,84329844,34999,"+",0,"overlapStart",0,"WFDC1","WAP four-disulfide core domain 1"
"window_1056477","chr16",84687500,84697500,10001,"*",35,13.8888888888889,"window_1056477","9100",84699978,84779922,79945,"+",2477,"upstream",2477,"USP10","ubiquitin specific peptidase 10"
"window_1056658","chr16",85140000,85150000,10001,"*",35,13.8888888888889,"window_1056658","400548",85137150,85149443,12294,"+",0,"overlapEnd",2849,"LINC02139","long intergenic non-protein coding RNA 2139"
"window_1056903","chr16",85752500,85762500,10001,"*",35,13.8888888888889,"window_1056903","404550",85690084,85751129,61046,"-",1370,"upstream",1370,"C16orf74","chromosome 16 open reading frame 74"
"window_1057482","chr16",87200000,87210000,10001,"*",35,13.8888888888889,"window_1057482","101928708",87212122,87226430,14309,"+",2121,"upstream",2121,"LOC101928708","uncharacterized LOC101928708"
"window_1058470","chr16",89670000,89680000,10001,"*",35,13.8888888888889,"window_1058470","8558",89680737,89696354,15618,"+",736,"upstream",736,"CDK10","cyclin dependent kinase 10"
"window_1058472","chr16",89675000,89685000,10001,"*",35,13.8888888888889,"window_1058472","8558",89680737,89696354,15618,"+",0,"overlapStart",0,"CDK10","cyclin dependent kinase 10"
"window_1060508","chr17",4425000,4435000,10001,"*",35,13.8888888888889,"window_1060508","201305",4433940,4488208,54269,"+",0,"overlapStart",0,"SPNS3","sphingolipid transporter 3 (putative)"
"window_1060509","chr17",4427500,4437500,10001,"*",35,13.8888888888889,"window_1060509","201305",4433940,4488208,54269,"+",0,"overlapStart",0,"SPNS3","sphingolipid transporter 3 (putative)"
"window_1060785","chr17",5117500,5127500,10001,"*",35,13.8888888888889,"window_1060785","9098",5116438,5175034,58597,"+",0,"inside",1061,"USP6","ubiquitin specific peptidase 6"
"window_1060785.1","chr17",5117500,5127500,10001,"*",35,13.8888888888889,"window_1060785","7775",5105541,5123116,17576,"-",0,"overlapStart",0,"ZNF232","zinc finger protein 232"
"window_1061972","chr17",8085000,8095000,10001,"*",35,13.8888888888889,"window_1061972","242",8072636,8087716,15081,"-",0,"overlapStart",0,"ALOX12B","arachidonate 12-lipoxygenase, 12R type"
"window_1061972.1","chr17",8085000,8095000,10001,"*",35,13.8888888888889,"window_1061972","100422983",8088056,8088147,92,"+",0,"includeFeature",0,"MIR4314","microRNA 4314"
"window_1062347","chr17",9022500,9032500,10001,"*",35,13.8888888888889,"window_1062347","9423",9021510,9244000,222491,"+",0,"inside",989,"NTN1","netrin 1"
"window_1063234","chr17",11240000,11250000,10001,"*",35,13.8888888888889,"window_1063234","388336",11241213,11564063,322851,"+",0,"overlapStart",0,"SHISA6","shisa family member 6"
"window_1063235","chr17",11242500,11252500,10001,"*",35,13.8888888888889,"window_1063235","388336",11241213,11564063,322851,"+",0,"inside",1286,"SHISA6","shisa family member 6"
"window_1063377","chr17",11597500,11607500,10001,"*",35,13.8888888888889,"window_1063377","1770",11598470,11969748,371279,"+",0,"overlapStart",0,"DNAH9","dynein axonemal heavy chain 9"
"window_1063533","chr17",11987500,11997500,10001,"*",35,13.8888888888889,"window_1063533","7566",11977439,11997475,20037,"-",0,"overlapStart",0,"ZNF18","zinc finger protein 18"
"window_1063800","chr17",12655000,12665000,10001,"*",35,13.8888888888889,"window_1063800","93649",12665890,12768949,103060,"+",889,"upstream",889,"MYOCD","myocardin"
"window_1065949","chr17",18027500,18037500,10001,"*",35,13.8888888888889,"window_1065949","91647",17977409,18039209,61801,"-",0,"inside",1708,"ATPAF2","ATP synthase mitochondrial F1 complex assembly factor 2"
"window_1065949.1","chr17",18027500,18037500,10001,"*",35,13.8888888888889,"window_1065949","79018",18039408,18068405,28998,"+",1907,"upstream",1907,"GID4","GID complex subunit 4 homolog"
"window_1066739","chr17",20002500,20012500,10001,"*",35,13.8888888888889,"window_1066739","92521",20009344,20319026,309683,"+",0,"overlapStart",0,"SPECC1","sperm antigen with calponin homology and coiled-coil domains 1"
"window_1066740","chr17",20005000,20015000,10001,"*",35,13.8888888888889,"window_1066740","92521",20009344,20319026,309683,"+",0,"overlapStart",0,"SPECC1","sperm antigen with calponin homology and coiled-coil domains 1"
"window_1070060","chr17",28305000,28315000,10001,"*",35,13.8888888888889,"window_1070060","284085",28275986,28317783,41798,"-",0,"inside",2782,"KRT18P55","keratin 18 pseudogene 55"
"window_1071542","chr17",32010000,32020000,10001,"*",35,13.8888888888889,"window_1071542","114659",32007872,32053504,45633,"+",0,"inside",2127,"LRRC37B","leucine rich repeat containing 37B"
"window_1071551","chr17",32032500,32042500,10001,"*",35,13.8888888888889,"window_1071551","6458",32039974,32042828,2855,"+",0,"overlapStart",0,"SH3GL1P1","SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 1"
"window_1071886","chr17",32870000,32880000,10001,"*",35,13.8888888888889,"window_1071886","4642",32492522,32877177,384656,"-",0,"overlapStart",0,"MYO1D","myosin ID"
"window_1076057","chr17",43297500,43307500,10001,"*",35,13.8888888888889,"window_1076057","6066",43233787,43300231,66445,"-",0,"overlapStart",0,"RNU2-1","RNA, U2 small nuclear 1"
"window_1076057.1","chr17",43297500,43307500,10001,"*",35,13.8888888888889,"window_1076057","100874261",43216941,43305397,88457,"-",0,"overlapStart",0,"CCDC200","coiled-coil domain containing 200"
"window_1076112","chr17",43435000,43445000,10001,"*",35,13.8888888888889,"window_1076112","106660605",43444707,43451200,6494,"+",0,"overlapStart",0,"MIR2117HG","MIR2117 host gene"
"window_1076112.1","chr17",43435000,43445000,10001,"*",35,13.8888888888889,"window_1076112","100313779",43444806,43444885,80,"+",0,"includeFeature",0,"MIR2117","microRNA 2117"
"window_1076114","chr17",43440000,43450000,10001,"*",35,13.8888888888889,"window_1076114","106660605",43444707,43451200,6494,"+",0,"overlapStart",0,"MIR2117HG","MIR2117 host gene"
"window_1076114.1","chr17",43440000,43450000,10001,"*",35,13.8888888888889,"window_1076114","100313779",43444806,43444885,80,"+",0,"includeFeature",0,"MIR2117","microRNA 2117"
"window_1076115","chr17",43442500,43452500,10001,"*",35,13.8888888888889,"window_1076115","106660605",43444707,43451200,6494,"+",0,"includeFeature",0,"MIR2117HG","MIR2117 host gene"
"window_1076115.1","chr17",43442500,43452500,10001,"*",35,13.8888888888889,"window_1076115","100313779",43444806,43444885,80,"+",0,"includeFeature",0,"MIR2117","microRNA 2117"
"window_1076116","chr17",43445000,43455000,10001,"*",35,13.8888888888889,"window_1076116","106660605",43444707,43451200,6494,"+",0,"overlapEnd",292,"MIR2117HG","MIR2117 host gene"
"window_1076169","chr17",43577500,43587500,10001,"*",35,13.8888888888889,"window_1076169","2118",43527844,43579620,51777,"-",0,"overlapStart",0,"ETV4","ETS variant transcription factor 4"
"window_1077618","chr17",47200000,47210000,10001,"*",35,13.8888888888889,"window_1077618","4635",47200446,47223679,23234,"+",0,"overlapStart",0,"MYL4","myosin light chain 4"
"window_1077638","chr17",47250000,47260000,10001,"*",35,13.8888888888889,"window_1077638","3690",47253846,47344292,90447,"+",0,"overlapStart",0,"ITGB3","integrin subunit beta 3"
"window_1077746","chr17",47520000,47530000,10001,"*",35,13.8888888888889,"window_1077746","9520",47522942,47623276,100335,"+",0,"overlapStart",0,"NPEPPS","aminopeptidase puromycin sensitive"
"window_1077827","chr17",47722500,47732500,10001,"*",35,13.8888888888889,"window_1077827","30009",47733236,47746122,12887,"+",735,"upstream",735,"TBX21","T-box transcription factor 21"
"window_1079073","chr17",50837500,50847500,10001,"*",35,13.8888888888889,"window_1079073","124857",50834650,50842353,7704,"+",0,"overlapEnd",2849,"WFIKKN2","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
"window_1081554","chr17",57040000,57050000,10001,"*",35,13.8888888888889,"window_1081554","376412",57045478,57046797,1320,"+",0,"includeFeature",0,"RNF126P1","ring finger protein 126 pseudogene 1"
"window_1084188","chr17",63625000,63635000,10001,"*",35,13.8888888888889,"window_1084188","4215",63622415,63696303,73889,"+",0,"inside",2584,"MAP3K3","mitogen-activated protein kinase kinase kinase 3"
"window_1086122","chr17",68460000,68470000,10001,"*",35,13.8888888888889,"window_1086122","55062",68420948,68457513,36566,"-",2486,"upstream",2486,"WIPI1","WD repeat domain, phosphoinositide interacting 1"
"window_1086392","chr17",69135000,69145000,10001,"*",35,13.8888888888889,"window_1086392","23460",69078702,69141895,63194,"-",0,"overlapStart",0,"ABCA6","ATP binding cassette subfamily A member 6"
"window_1086431","chr17",69232500,69242500,10001,"*",35,13.8888888888889,"window_1086431","100133319",69232963,69235012,2050,"-",0,"includeFeature",0,"PRO1804","uncharacterized LOC100133319"
"window_1086431.1","chr17",69232500,69242500,10001,"*",35,13.8888888888889,"window_1086431","10349",69147214,69244846,97633,"-",0,"inside",2345,"ABCA10","ATP binding cassette subfamily A member 10"
"window_1086536","chr17",69495000,69505000,10001,"*",35,13.8888888888889,"window_1086536","105371880",69477139,69501755,24617,"-",0,"overlapStart",0,"LOC105371880","uncharacterized LOC105371880"
"window_1087674","chr17",72340000,72350000,10001,"*",35,13.8888888888889,"window_1087674","146795",72342692,72355136,12445,"+",0,"overlapStart",0,"LINC02003","long intergenic non-protein coding RNA 2003"
"window_1088555","chr17",74542500,74552500,10001,"*",35,13.8888888888889,"window_1088555","10871",74541073,74546115,5043,"-",0,"overlapStart",0,"CD300C","CD300c molecule"
"window_1088556","chr17",74545000,74555000,10001,"*",35,13.8888888888889,"window_1088556","10871",74541073,74546115,5043,"-",0,"overlapStart",0,"CD300C","CD300c molecule"
"window_1088557","chr17",74547500,74557500,10001,"*",35,13.8888888888889,"window_1088557","10871",74541073,74546115,5043,"-",1384,"upstream",1384,"CD300C","CD300c molecule"
"window_1090804","chr17",80165000,80175000,10001,"*",35,13.8888888888889,"window_1090804","79092",80169992,80209331,39340,"+",0,"overlapStart",0,"CARD14","caspase recruitment domain family member 14"
"window_1090806","chr17",80170000,80180000,10001,"*",35,13.8888888888889,"window_1090806","79092",80169992,80209331,39340,"+",0,"inside",7,"CARD14","caspase recruitment domain family member 14"
"window_1091680","chr17",82355000,82365000,10001,"*",35,13.8888888888889,"window_1091680","400629",82359247,82363775,4529,"+",0,"includeFeature",0,"TEX19","testis expressed 19"
"window_1091805","chr17",82667500,82677500,10001,"*",35,13.8888888888889,"window_1091805","100616196",82668233,82668307,75,"-",0,"includeFeature",0,"MIR4525","microRNA 4525"
"window_1091871","chr17",82832500,82842500,10001,"*",35,13.8888888888889,"window_1091871","79755",82829434,82840022,10589,"-",0,"overlapStart",0,"ZNF750","zinc finger protein 750"
"window_1092246","chr18",512500,522500,10001,"*",35,13.8888888888889,"window_1092246","105376854",508568,515294,6727,"-",0,"overlapStart",0,"LINC01925","long intergenic non-protein coding RNA 1925"
"window_1092299","chr18",645000,655000,10001,"*",35,13.8888888888889,"window_1092299","7298",657653,673578,15926,"+",2652,"upstream",2652,"TYMS","thymidylate synthetase"
"window_1093098","chr18",2642500,2652500,10001,"*",35,13.8888888888889,"window_1093098","645158",2652170,2655395,3226,"-",0,"overlapEnd",2894,"CBX3P2","chromobox 3 pseudogene 2"
"window_1093743","chr18",4255000,4265000,10001,"*",35,13.8888888888889,"window_1093743","284215",4264602,4295405,30804,"+",0,"overlapStart",0,"DLGAP1-AS5","DLGAP1 antisense RNA 5"
"window_1094132","chr18",5227500,5237500,10001,"*",35,13.8888888888889,"window_1094132","339290",5237844,5290608,52765,"+",343,"upstream",343,"LINC00667","long intergenic non-protein coding RNA 667"
"window_1094132.1","chr18",5227500,5237500,10001,"*",35,13.8888888888889,"window_1094132","147525",5236724,5238598,1875,"-",0,"overlapEnd",1097,"LINC00526","long intergenic non-protein coding RNA 526"
"window_1096716","chr18",11687500,11697500,10001,"*",35,13.8888888888889,"window_1096716","2774",11689264,11885685,196422,"+",0,"overlapStart",0,"GNAL","G protein subunit alpha L"
"window_1096717","chr18",11690000,11700000,10001,"*",35,13.8888888888889,"window_1096717","2774",11689264,11885685,196422,"+",0,"inside",735,"GNAL","G protein subunit alpha L"
"window_1097327","chr18",13215000,13225000,10001,"*",35,13.8888888888889,"window_1097327","753",13217498,13652755,435258,"+",0,"overlapStart",0,"LDLRAD4","low density lipoprotein receptor class A domain containing 4"
"window_1100538","chr18",21242500,21252500,10001,"*",35,13.8888888888889,"window_1100538","80000",21242242,21525417,283176,"+",0,"inside",257,"GREB1L","GREB1 like retinoic acid receptor coactivator"
"window_1101798","chr18",24392500,24402500,10001,"*",35,13.8888888888889,"window_1101798","114876",24162045,24397880,235836,"-",0,"overlapStart",0,"OSBPL1A","oxysterol binding protein like 1A"
"window_1101932","chr18",24727500,24737500,10001,"*",35,13.8888888888889,"window_1101932","105372028",24725762,24986980,261219,"+",0,"inside",1737,"LOC105372028","uncharacterized LOC105372028"
"window_1102033","chr18",24980000,24990000,10001,"*",35,13.8888888888889,"window_1102033","105372030",24932771,24987919,55149,"-",0,"overlapStart",0,"LINC01894","long intergenic non-protein coding RNA 1894"
"window_1102034","chr18",24982500,24992500,10001,"*",35,13.8888888888889,"window_1102034","105372030",24932771,24987919,55149,"-",0,"overlapStart",0,"LINC01894","long intergenic non-protein coding RNA 1894"
"window_1102035","chr18",24985000,24995000,10001,"*",35,13.8888888888889,"window_1102035","105372030",24932771,24987919,55149,"-",0,"overlapStart",0,"LINC01894","long intergenic non-protein coding RNA 1894"
"window_1106152","chr18",35277500,35287500,10001,"*",35,13.8888888888889,"window_1106152","100101467",35251058,35290245,39188,"-",0,"inside",2744,"ZSCAN30","zinc finger and SCAN domain containing 30"
"window_1106152.1","chr18",35277500,35287500,10001,"*",35,13.8888888888889,"window_1106152","10778",35290282,35328390,38109,"+",2781,"upstream",2781,"ZNF271P","zinc finger protein 271, pseudogene"
"window_1106425","chr18",35960000,35970000,10001,"*",35,13.8888888888889,"window_1106425","83608",35972625,35979286,6662,"+",2624,"upstream",2624,"C18orf21","chromosome 18 open reading frame 21"
"window_1108693","chr18",41630000,41640000,10001,"*",35,13.8888888888889,"window_1108693","641516",41480271,41632185,151915,"-",0,"overlapStart",0,"KC6","keratoconus gene 6"
"window_1110572","chr18",46327500,46337500,10001,"*",35,13.8888888888889,"window_1110572","494470",46326809,46463140,136332,"+",0,"inside",690,"RNF165","ring finger protein 165"
"window_1111832","chr18",49477500,49487500,10001,"*",35,13.8888888888889,"window_1111832","497661",49477250,49487252,10003,"-",0,"overlapStart",0,"C18orf32","chromosome 18 open reading frame 32"
"window_1111832.1","chr18",49477500,49487500,10001,"*",35,13.8888888888889,"window_1111832","100302257",49487373,49487422,50,"+",0,"includeFeature",0,"MIR1539","microRNA 1539"
"window_1112427","chr18",50965000,50975000,10001,"*",35,13.8888888888889,"window_1112427","55520",50967991,51047111,79121,"+",0,"overlapStart",0,"ELAC1","elaC ribonuclease Z 1"
"window_1112427.1","chr18",50965000,50975000,10001,"*",35,13.8888888888889,"window_1112427","4089",50968019,51085045,117027,"+",0,"overlapStart",0,"SMAD4","SMAD family member 4"
"window_1115697","chr18",59140000,59150000,10001,"*",35,13.8888888888889,"window_1115697","90701",59139866,59158832,18967,"+",0,"inside",133,"SEC11C","SEC11 homolog C, signal peptidase complex subunit"
"window_1116794","chr18",61882500,61892500,10001,"*",35,13.8888888888889,"window_1116794","220441",61808067,61894247,86181,"-",0,"inside",1746,"RNF152","ring finger protein 152"
"window_1124053","chr18",80030000,80040000,10001,"*",35,13.8888888888889,"window_1124053","10907",79970813,80033949,63137,"-",0,"overlapStart",0,"TXNL4A","thioredoxin like 4A"
"window_1124053.1","chr18",80030000,80040000,10001,"*",35,13.8888888888889,"window_1124053","79863",80034346,80097088,62743,"+",0,"overlapStart",0,"RBFA","ribosome binding factor A"
"window_1124053.2","chr18",80030000,80040000,10001,"*",35,13.8888888888889,"window_1124053","100506070",80034385,80095521,61137,"+",0,"overlapStart",0,"RBFADN","RBFA downstream neighbor"
"window_1124085","chr18",80110000,80120000,10001,"*",35,13.8888888888889,"window_1124085","22850",80109262,80147523,38262,"+",0,"inside",737,"ADNP2","ADNP homeobox 2"
"window_1126192","chr20",5002500,5012500,10001,"*",35,13.8888888888889,"window_1126192","9962",4852356,5010293,157938,"-",0,"overlapStart",0,"SLC23A2","solute carrier family 23 member 2"
"window_1126637","chr20",6115000,6125000,10001,"*",35,13.8888888888889,"window_1126637","55612",6074845,6123544,48700,"-",0,"overlapStart",0,"FERMT1","fermitin family member 1"
"window_1129478","chr20",13217500,13227500,10001,"*",35,13.8888888888889,"window_1129478","140862",13221274,13300651,79378,"+",0,"overlapStart",0,"ISM1","isthmin 1"
"window_1132476","chr20",20712500,20722500,10001,"*",35,13.8888888888889,"window_1132476","57186",20389530,20712644,323115,"-",0,"overlapStart",0,"RALGAPA2","Ral GTPase activating protein catalytic subunit alpha 2"
"window_1135823","chr20",29080000,29090000,10001,"*",35,13.8888888888889,"window_1135823","102723316",29080390,29102761,22372,"+",0,"overlapStart",0,"FRG1DP","FSHD region gene 1 family member D, pseudogene"
"window_1137194","chr20",32507500,32517500,10001,"*",35,13.8888888888889,"window_1137194","101929698",32509959,32520285,10327,"+",0,"overlapStart",0,"LOC101929698","uncharacterized LOC101929698"
"window_1138612","chr20",36052500,36062500,10001,"*",35,13.8888888888889,"window_1138612","647979",36045618,36051018,5401,"-",1481,"upstream",1481,"NORAD","non-coding RNA activated by DNA damage"
"window_1139576","chr20",38462500,38472500,10001,"*",35,13.8888888888889,"window_1139576","57148",38472816,38578859,106044,"+",315,"upstream",315,"RALGAPB","Ral GTPase activating protein non-catalytic subunit beta"
"window_1140836","chr20",41612500,41622500,10001,"*",35,13.8888888888889,"window_1140836","84181",41402083,41618384,216302,"-",0,"overlapStart",0,"CHD6","chromodomain helicase DNA binding protein 6"
"window_1142378","chr20",45467500,45477500,10001,"*",35,13.8888888888889,"window_1142378","10406",45469753,45481532,11780,"+",0,"overlapStart",0,"WFDC2","WAP four-disulfide core domain 2"
"window_1142594","chr20",46007500,46017500,10001,"*",35,13.8888888888889,"window_1142594","4318",46008908,46016561,7654,"+",0,"includeFeature",0,"MMP9","matrix metallopeptidase 9"
"window_1142710","chr20",46297500,46307500,10001,"*",35,13.8888888888889,"window_1142710","64405",46173739,46308498,134760,"-",0,"inside",997,"CDH22","cadherin 22"
"window_1144292","chr20",50252500,50262500,10001,"*",35,13.8888888888889,"window_1144292","100506115",50259019,50283250,24232,"+",0,"overlapStart",0,"PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation"
"window_1144771","chr20",51450000,51460000,10001,"*",35,13.8888888888889,"window_1144771","100422889",51452905,51452977,73,"-",0,"includeFeature",0,"MIR3194","microRNA 3194"
"window_1144772","chr20",51452500,51462500,10001,"*",35,13.8888888888889,"window_1144772","100422889",51452905,51452977,73,"-",0,"includeFeature",0,"MIR3194","microRNA 3194"
"window_1144773","chr20",51455000,51465000,10001,"*",35,13.8888888888889,"window_1144773","100422889",51452905,51452977,73,"-",2022,"upstream",2022,"MIR3194","microRNA 3194"
"window_1144908","chr20",51792500,51802500,10001,"*",35,13.8888888888889,"window_1144908","57167",51782331,51802521,20191,"-",0,"inside",20,"SALL4","spalt like transcription factor 4"
"window_1146755","chr20",56410000,56420000,10001,"*",35,13.8888888888889,"window_1146755","57091",56412112,56460387,48276,"+",0,"overlapStart",0,"CASS4","Cas scaffold protein family member 4"
"window_1147073","chr20",57205000,57215000,10001,"*",35,13.8888888888889,"window_1147073","102723590",57214872,57215866,995,"+",0,"overlapStart",0,"BMP7-AS1","BMP7 antisense RNA 1"
"window_1147809","chr20",59045000,59055000,10001,"*",35,13.8888888888889,"window_1147809","51012",59033145,59042805,9661,"-",2194,"upstream",2194,"PRELID3B","PRELI domain containing 3B"
"window_1147809.1","chr20",59045000,59055000,10001,"*",35,13.8888888888889,"window_1147809","100533975",59038134,59042809,4676,"-",2190,"upstream",2190,"SLMO2-ATP5E","SLMO2-ATP5E readthrough"
"window_1149216","chr20",62562500,62572500,10001,"*",35,13.8888888888889,"window_1149216","406923",62564912,62565013,102,"+",0,"includeFeature",0,"MIR133A2","microRNA 133a-2"
"window_1150249","chr19",700000,710000,10001,"*",35,13.8888888888889,"window_1150249","5064",708935,748329,39395,"+",0,"overlapStart",0,"PALM","paralemmin"
"window_1151048","chr19",2697500,2707500,10001,"*",35,13.8888888888889,"window_1151048","2788",2511219,2702694,191476,"-",0,"overlapStart",0,"GNG7","G protein subunit gamma 7"
"window_1151049","chr19",2700000,2710000,10001,"*",35,13.8888888888889,"window_1151049","2788",2511219,2702694,191476,"-",0,"overlapStart",0,"GNG7","G protein subunit gamma 7"
"window_1153448","chr19",8697500,8707500,10001,"*",35,13.8888888888889,"window_1153448","284382",8697400,8698795,1396,"-",0,"overlapStart",0,"ACTL9","actin like 9"
"window_1153617","chr19",9120000,9130000,10001,"*",35,13.8888888888889,"window_1153617","390883",9126012,9126950,939,"-",0,"includeFeature",0,"OR7G3","olfactory receptor family 7 subfamily G member 3"
"window_1153619","chr19",9125000,9135000,10001,"*",35,13.8888888888889,"window_1153619","390883",9126012,9126950,939,"-",0,"includeFeature",0,"OR7G3","olfactory receptor family 7 subfamily G member 3"
"window_1153620","chr19",9127500,9137500,10001,"*",35,13.8888888888889,"window_1153620","390883",9126012,9126950,939,"-",549,"upstream",549,"OR7G3","olfactory receptor family 7 subfamily G member 3"
"window_1153620.1","chr19",9127500,9137500,10001,"*",35,13.8888888888889,"window_1153620","57693",9140397,9163424,23028,"+",2896,"upstream",2896,"ZNF317","zinc finger protein 317"
"window_1153698","chr19",9322500,9332500,10001,"*",35,13.8888888888889,"window_1153698","84527",9323772,9371752,47981,"+",0,"overlapStart",0,"ZNF559","zinc finger protein 559"
"window_1153698.1","chr19",9322500,9332500,10001,"*",35,13.8888888888889,"window_1153698","100529215",9324174,9382617,58444,"+",0,"overlapStart",0,"ZNF559-ZNF177","ZNF559-ZNF177 readthrough"
"window_1153710","chr19",9352500,9362500,10001,"*",35,13.8888888888889,"window_1153710","7730",9363020,9382617,19598,"+",519,"upstream",519,"ZNF177","zinc finger protein 177"
"window_1154690","chr19",11802500,11812500,10001,"*",35,13.8888888888889,"window_1154690","126070",11814273,11835216,20944,"+",1772,"upstream",1772,"ZNF440","zinc finger protein 440"
"window_1154791","chr19",12055000,12065000,10001,"*",35,13.8888888888889,"window_1154791","729747",12017888,12052967,35080,"-",2032,"upstream",2032,"ZNF878","zinc finger protein 878"
"window_1154800","chr19",12077500,12087500,10001,"*",35,13.8888888888889,"window_1154800","388507",12075327,12137235,61909,"+",0,"inside",2172,"ZNF788P","zinc finger family member 788, pseudogene"
"window_1155844","chr19",14687500,14697500,10001,"*",35,13.8888888888889,"window_1155844","84449",14689801,14733746,43946,"+",0,"overlapStart",0,"ZNF333","zinc finger protein 333"
"window_1155844.1","chr19",14687500,14697500,10001,"*",35,13.8888888888889,"window_1155844","84658",14619117,14690027,70911,"-",0,"overlapStart",0,"ADGRE3","adhesion G protein-coupled receptor E3"
"window_1156437","chr19",16170000,16180000,10001,"*",35,13.8888888888889,"window_1156437","117286",16161368,16173525,12158,"-",0,"overlapStart",0,"CIB3","calcium and integrin binding family member 3"
"window_1156919","chr19",17375000,17385000,10001,"*",35,13.8888888888889,"window_1156919","83483",17351450,17377342,25893,"-",0,"overlapStart",0,"PLVAP","plasmalemma vesicle associated protein"
"window_1156988","chr19",17547500,17557500,10001,"*",35,13.8888888888889,"window_1156988","79709",17555649,17583162,27514,"+",0,"overlapStart",0,"COLGALT1","collagen beta(1-O)galactosyltransferase 1"
"window_1157041","chr19",17680000,17690000,10001,"*",35,13.8888888888889,"window_1157041","23025",17601328,17688365,87038,"-",0,"overlapStart",0,"UNC13A","unc-13 homolog A"
