"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_862434","chr12",56260000,56270000,10001,"*",140,55.5555555555556,"window_862434","283373",56237807,56258384,20578,"-",1615,"upstream",1615,"ANKRD52","ankyrin repeat domain 52"
"window_862434.1","chr12",56260000,56270000,10001,"*",140,55.5555555555556,"window_862434","93058",56266858,56270966,4109,"+",0,"overlapStart",0,"COQ10A","coenzyme Q10A"
"window_862803","chr12",57182500,57192500,10001,"*",140,55.5555555555556,"window_862803","100302201",57194504,57194576,73,"+",2003,"upstream",2003,"MIR1228","microRNA 1228"
"window_870340","chr12",76025000,76035000,10001,"*",140,55.5555555555556,"window_870340","22822",76025447,76033932,8486,"-",0,"includeFeature",0,"PHLDA1","pleckstrin homology like domain family A member 1"
"window_870633","chr12",76757500,76767500,10001,"*",140,55.5555555555556,"window_870633","23390",76763588,76853696,90109,"+",0,"overlapStart",0,"ZDHHC17","zinc finger DHHC-type palmitoyltransferase 17"
"window_871904","chr12",79935000,79945000,10001,"*",140,55.5555555555556,"window_871904","105369865",79934901,79942712,7812,"+",0,"overlapEnd",98,"PPP1R12A-AS1","PPP1R12A antisense RNA 1"
"window_871904.1","chr12",79935000,79945000,10001,"*",140,55.5555555555556,"window_871904","4659",79773563,79935460,161898,"-",0,"overlapStart",0,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A"
"window_883384","chr12",108635000,108645000,10001,"*",140,55.5555555555556,"window_883384","6404",108622277,108633959,11683,"-",1040,"upstream",1040,"SELPLG","selectin P ligand"
"window_883384.1","chr12",108635000,108645000,10001,"*",140,55.5555555555556,"window_883384","100616240",108635810,108635870,61,"+",0,"includeFeature",0,"MIR4496","microRNA 4496"
"window_888114","chr12",120460000,120470000,10001,"*",140,55.5555555555556,"window_888114","8683",120461672,120469748,8077,"-",0,"includeFeature",0,"SRSF9","serine and arginine rich splicing factor 9"
"window_888114.1","chr12",120460000,120470000,10001,"*",140,55.5555555555556,"window_888114","8655",120469850,120498493,28644,"+",0,"overlapStart",0,"DYNLL1","dynein light chain LC8-type 1"
"window_888490","chr12",121400000,121410000,10001,"*",140,55.5555555555556,"window_888490","51433",121308245,121399896,91652,"-",103,"upstream",103,"ANAPC5","anaphase promoting complex subunit 5"
"window_888490.1","chr12",121400000,121410000,10001,"*",140,55.5555555555556,"window_888490","80196",121400041,121430623,30583,"+",0,"overlapStart",0,"RNF34","ring finger protein 34"
"window_889519","chr12",123972500,123982500,10001,"*",140,55.5555555555556,"window_889519","144348",123971845,124088594,116750,"+",0,"inside",654,"ZNF664","zinc finger protein 664"
"window_889519.1","chr12",123972500,123982500,10001,"*",140,55.5555555555556,"window_889519","100533183",123973219,124316022,342804,"+",0,"overlapStart",0,"ZNF664-RFLNA","ZNF664-RFLNA readthrough"
"window_905078","chr13",29592500,29602500,10001,"*",140,55.5555555555556,"window_905078","6541",29509414,29595688,86275,"-",0,"overlapStart",0,"SLC7A1","solute carrier family 7 member 1"
"window_925002","chr13",79402500,79412500,10001,"*",140,55.5555555555556,"window_925002","100505538",79406293,79427317,21025,"+",0,"overlapStart",0,"RBM26-AS1","RBM26 antisense RNA 1"
"window_925002.1","chr13",79402500,79412500,10001,"*",140,55.5555555555556,"window_925002","64062",79311824,79406477,94654,"-",0,"overlapStart",0,"RBM26","RNA binding motif protein 26"
"window_938636","chr13",113487500,113497500,10001,"*",140,55.5555555555556,"window_938636","55208",113455819,113490951,35133,"-",0,"overlapStart",0,"DCUN1D2","defective in cullin neddylation 1 domain containing 2"
"window_938636.1","chr13",113487500,113497500,10001,"*",140,55.5555555555556,"window_938636","55002",113491021,113554590,63570,"+",0,"overlapStart",0,"TMCO3","transmembrane and coiled-coil domains 3"
"window_938637","chr13",113490000,113500000,10001,"*",140,55.5555555555556,"window_938637","55208",113455819,113490951,35133,"-",0,"overlapStart",0,"DCUN1D2","defective in cullin neddylation 1 domain containing 2"
"window_938637.1","chr13",113490000,113500000,10001,"*",140,55.5555555555556,"window_938637","55002",113491021,113554590,63570,"+",0,"overlapStart",0,"TMCO3","transmembrane and coiled-coil domains 3"
"window_948755","chr14",24420000,24430000,10001,"*",140,55.5555555555556,"window_948755","23351",24429286,24441843,12558,"+",0,"overlapStart",0,"KHNYN","KH and NYN domain containing"
"window_948755.1","chr14",24420000,24430000,10001,"*",140,55.5555555555556,"window_948755","643866",24426545,24430954,4410,"-",0,"overlapEnd",953,"CBLN3","cerebellin 3 precursor"
"window_963376","chr14",60972500,60982500,10001,"*",140,55.5555555555556,"window_963376","145389",60981114,61083733,102620,"+",0,"overlapStart",0,"SLC38A6","solute carrier family 38 member 6"
"window_963376.1","chr14",60972500,60982500,10001,"*",140,55.5555555555556,"window_963376","57570",60971441,60981170,9730,"-",0,"overlapStart",0,"TRMT5","tRNA methyltransferase 5"
"window_968620","chr14",74082500,74092500,10001,"*",140,55.5555555555556,"window_968620","4329",74056847,74084492,27646,"-",0,"overlapStart",0,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"window_968620.1","chr14",74082500,74092500,10001,"*",140,55.5555555555556,"window_968620","91750",74084796,74201235,116440,"+",0,"overlapStart",0,"LIN52","lin-52 DREAM MuvB core complex component"
"window_969795","chr14",77020000,77030000,10001,"*",140,55.5555555555556,"window_969795","64207",77024543,77028708,4166,"-",0,"includeFeature",0,"IRF2BPL","interferon regulatory factor 2 binding protein like"
"window_980408","chr14",103552500,103562500,10001,"*",140,55.5555555555556,"window_980408","3831",103561896,103714249,152354,"+",0,"overlapStart",0,"KLC1","kinesin light chain 1"
"window_980408.1","chr14",103552500,103562500,10001,"*",140,55.5555555555556,"window_980408","9529",103556544,103562831,6288,"-",0,"overlapEnd",330,"BAG5","BAG cochaperone 5"
"window_980408.2","chr14",103552500,103562500,10001,"*",140,55.5555555555556,"window_980408","84334",103562962,103607523,44562,"+",461,"upstream",461,"COA8","cytochrome c oxidase assembly factor 8"
"window_980928","chr14",104852500,104862500,10001,"*",140,55.5555555555556,"window_980928","283638",104865268,104896770,31503,"+",2767,"upstream",2767,"CEP170B","centrosomal protein 170B"
"window_997186","chr15",38452500,38462500,10001,"*",140,55.5555555555556,"window_997186","283742",38454127,38487710,33584,"+",0,"overlapStart",0,"FAM98B","family with sequence similarity 98 member B"
"window_997990","chr15",40462500,40472500,10001,"*",140,55.5555555555556,"window_997990","113189",40470998,40474571,3574,"+",0,"overlapStart",0,"CHST14","carbohydrate sulfotransferase 14"
"window_999152","chr15",43367500,43377500,10001,"*",140,55.5555555555556,"window_999152","27229",43369221,43409771,40551,"+",0,"overlapStart",0,"TUBGCP4","tubulin gamma complex associated protein 4"
"window_999152.1","chr15",43367500,43377500,10001,"*",140,55.5555555555556,"window_999152","146050",43358172,43370062,11891,"-",0,"overlapStart",0,"ZSCAN29","zinc finger and SCAN domain containing 29"
"window_999314","chr15",43772500,43782500,10001,"*",140,55.5555555555556,"window_999314","10169",43777087,43799007,21921,"+",0,"overlapStart",0,"SERF2","small EDRK-rich factor 2"
"window_1007021","chr15",63040000,63050000,10001,"*",140,55.5555555555556,"window_1007021","7168",63042632,63071915,29284,"+",0,"overlapStart",0,"TPM1","tropomyosin 1"
"window_1007021.1","chr15",63040000,63050000,10001,"*",140,55.5555555555556,"window_1007021","111064646",63047694,63049248,1555,"-",0,"includeFeature",0,"TPM1-AS","TPM1 antisense RNA"
"window_1007239","chr15",63585000,63595000,10001,"*",140,55.5555555555556,"window_1007239","283807",63597353,63602428,5076,"+",2352,"upstream",2352,"FBXL22","F-box and leucine rich repeat protein 22"
"window_1017193","chr15",88470000,88480000,10001,"*",140,55.5555555555556,"window_1017193","64963",88467453,88480776,13324,"+",0,"inside",2546,"MRPS11","mitochondrial ribosomal protein S11"
"window_1017897","chr15",90230000,90240000,10001,"*",140,55.5555555555556,"window_1017897","390637",90233808,90265462,31655,"+",0,"overlapStart",0,"GDPGP1","GDP-D-glucose phosphorylase 1"
"window_1017897.1","chr15",90230000,90240000,10001,"*",140,55.5555555555556,"window_1017897","10519",90229975,90234047,4073,"-",0,"overlapStart",0,"CIB1","calcium and integrin binding 1"
"window_1023131","chr16",1322500,1332500,10001,"*",140,55.5555555555556,"window_1023131","8938",1333601,1349441,15841,"+",1100,"upstream",1100,"BAIAP3","BAI1 associated protein 3"
"window_1023245","chr16",1607500,1617500,10001,"*",140,55.5555555555556,"window_1023245","9742",1510427,1612072,101646,"-",0,"overlapStart",0,"IFT140","intraflagellar transport 140"
"window_1023245.1","chr16",1607500,1617500,10001,"*",140,55.5555555555556,"window_1023245","57585",1612325,1686715,74391,"+",0,"overlapStart",0,"CRAMP1","cramped chromatin regulator homolog 1"
"window_1023270","chr16",1670000,1680000,10001,"*",140,55.5555555555556,"window_1023270","90861",1678256,1702280,24025,"+",0,"overlapStart",0,"JPT2","Jupiter microtubule associated homolog 2"
"window_1023465","chr16",2157500,2167500,10001,"*",140,55.5555555555556,"window_1023465","84231",2155698,2178129,22432,"+",0,"inside",1801,"TRAF7","TNF receptor associated factor 7"
"window_1023465.1","chr16",2157500,2167500,10001,"*",140,55.5555555555556,"window_1023465","100507303",2154797,2155358,562,"-",2141,"upstream",2141,"SNHG19","small nucleolar RNA host gene 19"
"window_1023465.2","chr16",2157500,2167500,10001,"*",140,55.5555555555556,"window_1023465","26788",2155023,2155105,83,"-",2394,"upstream",2394,"SNORD60","small nucleolar RNA, C/D box 60"
"window_1023860","chr16",3145000,3155000,10001,"*",140,55.5555555555556,"window_1023860","197350",3144015,3149963,5949,"+",0,"overlapEnd",984,"CASP16P","caspase 16, pseudogene"
"window_1023993","chr16",3477500,3487500,10001,"*",140,55.5555555555556,"window_1023993","102465134",3485381,3485469,89,"-",0,"includeFeature",0,"MIR6126","microRNA 6126"
"window_1024522","chr16",4800000,4810000,10001,"*",140,55.5555555555556,"window_1024522","79641",4777939,4802950,25012,"-",0,"overlapStart",0,"ROGDI","rogdi atypical leucine zipper"
"window_1030963","chr16",20902500,20912500,10001,"*",140,55.5555555555556,"window_1030963","57149",20899868,20925006,25139,"+",0,"inside",2631,"LYRM1","LYR motif containing 1"
"window_1030963.1","chr16",20902500,20912500,10001,"*",140,55.5555555555556,"window_1030963","112479",20780193,20900349,120157,"-",2150,"upstream",2150,"ERI2","ERI1 exoribonuclease family member 2"
"window_1030963.2","chr16",20902500,20912500,10001,"*",140,55.5555555555556,"window_1030963","123879",20854925,20900358,45434,"-",2141,"upstream",2141,"DCUN1D3","defective in cullin neddylation 1 domain containing 3"
"window_1032705","chr16",25257500,25267500,10001,"*",140,55.5555555555556,"window_1032705","342357",25236001,25257845,21845,"-",0,"overlapStart",0,"ZKSCAN2","zinc finger with KRAB and SCAN domains 2"
"window_1034588","chr16",29965000,29975000,10001,"*",140,55.5555555555556,"window_1034588","9344",29973868,29992261,18394,"+",0,"overlapStart",0,"TAOK2","TAO kinase 2"
"window_1034638","chr16",30090000,30100000,10001,"*",140,55.5555555555556,"window_1034638","6911",30085793,30091887,6095,"-",0,"overlapStart",0,"TBX6","T-box transcription factor 6"
"window_1034638.1","chr16",30090000,30100000,10001,"*",140,55.5555555555556,"window_1034638","101928595",30096430,30104116,7687,"+",0,"overlapStart",0,"LOC101928595","uncharacterized LOC101928595"
"window_1034638.2","chr16",30090000,30100000,10001,"*",140,55.5555555555556,"window_1034638","83719",30092314,30096915,4602,"-",0,"includeFeature",0,"YPEL3","yippee like 3"
"window_1034884","chr16",30705000,30715000,10001,"*",140,55.5555555555556,"window_1034884","677813",30710537,30710665,129,"+",0,"includeFeature",0,"SNORA30","small nucleolar RNA, H/ACA box 30"
"window_1034885","chr16",30707500,30717500,10001,"*",140,55.5555555555556,"window_1034885","677813",30710537,30710665,129,"+",0,"includeFeature",0,"SNORA30","small nucleolar RNA, H/ACA box 30"
"window_1035043","chr16",31102500,31112500,10001,"*",140,55.5555555555556,"window_1035043","10295",31106107,31112791,6685,"+",0,"overlapStart",0,"BCKDK","branched chain keto acid dehydrogenase kinase"
"window_1035054","chr16",31130000,31140000,10001,"*",140,55.5555555555556,"window_1035054","5652",31131433,31135727,4295,"-",0,"includeFeature",0,"PRSS8","serine protease 8"
"window_1035055","chr16",31132500,31142500,10001,"*",140,55.5555555555556,"window_1035055","5652",31131433,31135727,4295,"-",0,"overlapStart",0,"PRSS8","serine protease 8"
"window_1049500","chr16",67245000,67255000,10001,"*",140,55.5555555555556,"window_1049500","29109",67229387,67247481,18095,"-",0,"overlapStart",0,"FHOD1","formin homology 2 domain containing 1"
"window_1049740","chr16",67845000,67855000,10001,"*",140,55.5555555555556,"window_1049740","10204",67846923,67872567,25645,"+",0,"overlapStart",0,"NUTF2","nuclear transport factor 2"
"window_1049740.1","chr16",67845000,67855000,10001,"*",140,55.5555555555556,"window_1049740","80152",67828157,67847811,19655,"-",0,"overlapStart",0,"CENPT","centromere protein T"
"window_1058059","chr16",88642500,88652500,10001,"*",140,55.5555555555556,"window_1058059","1535",88643289,88651054,7766,"-",0,"includeFeature",0,"CYBA","cytochrome b-245 alpha chain"
"window_1058116","chr16",88785000,88795000,10001,"*",140,55.5555555555556,"window_1058116","9780",88715338,88785220,69883,"-",0,"overlapStart",0,"PIEZO1","piezo type mechanosensitive ion channel component 1"
"window_1058263","chr16",89152500,89162500,10001,"*",140,55.5555555555556,"window_1058263","283860",89159146,89163675,4530,"+",0,"overlapStart",0,"LINC00304","long intergenic non-protein coding RNA 304"
"window_1058475","chr16",89682500,89692500,10001,"*",140,55.5555555555556,"window_1058475","8558",89680737,89696354,15618,"+",0,"inside",1762,"CDK10","cyclin dependent kinase 10"
"window_1059037","chr17",747500,757500,10001,"*",140,55.5555555555556,"window_1059037","100131454",752660,755336,2677,"+",0,"includeFeature",0,"DBIL5P","diazepam binding inhibitor-like 5, pseudogene"
"window_1059037.1","chr17",747500,757500,10001,"*",140,55.5555555555556,"window_1059037","50628",744421,753999,9579,"-",0,"overlapStart",0,"GEMIN4","gem nuclear organelle associated protein 4"
"window_1059341","chr17",1507500,1517500,10001,"*",140,55.5555555555556,"window_1059341","51763",1494577,1516742,22166,"-",0,"overlapStart",0,"INPP5K","inositol polyphosphate-5-phosphatase K"
"window_1059341.1","chr17",1507500,1517500,10001,"*",140,55.5555555555556,"window_1059341","100306951",1516931,1518096,1166,"+",0,"overlapStart",0,"PITPNA-AS1","PITPNA antisense RNA 1"
"window_1059560","chr17",2055000,2065000,10001,"*",140,55.5555555555556,"window_1059560","3090",2054154,2063241,9088,"+",0,"overlapEnd",845,"HIC1","HIC ZBTB transcriptional repressor 1"
"window_1060276","chr17",3845000,3855000,10001,"*",140,55.5555555555556,"window_1060276","55421",3802158,3846246,44089,"-",0,"overlapStart",0,"NCBP3","nuclear cap binding subunit 3"
"window_1060393","chr17",4137500,4147500,10001,"*",140,55.5555555555556,"window_1060393","23140",4004445,4143030,138586,"-",0,"overlapStart",0,"ZZEF1","zinc finger ZZ-type and EF-hand domain containing 1"
"window_1060393.1","chr17",4137500,4147500,10001,"*",140,55.5555555555556,"window_1060393","124936",4143168,4187310,44143,"+",0,"overlapStart",0,"CYB5D2","cytochrome b5 domain containing 2"
"window_1060395","chr17",4142500,4152500,10001,"*",140,55.5555555555556,"window_1060395","23140",4004445,4143030,138586,"-",0,"overlapStart",0,"ZZEF1","zinc finger ZZ-type and EF-hand domain containing 1"
"window_1060395.1","chr17",4142500,4152500,10001,"*",140,55.5555555555556,"window_1060395","124936",4143168,4187310,44143,"+",0,"overlapStart",0,"CYB5D2","cytochrome b5 domain containing 2"
"window_1060709","chr17",4927500,4937500,10001,"*",140,55.5555555555556,"window_1060709","2811",4932277,4935023,2747,"+",0,"includeFeature",0,"GP1BA","glycoprotein Ib platelet subunit alpha"
"window_1060709.1","chr17",4927500,4937500,10001,"*",140,55.5555555555556,"window_1060709","1145",4897771,4934438,36668,"-",0,"overlapStart",0,"CHRNE","cholinergic receptor nicotinic epsilon subunit"
"window_1060709.2","chr17",4927500,4937500,10001,"*",140,55.5555555555556,"window_1060709","26001",4940008,4945222,5215,"+",2507,"upstream",2507,"RNF167","ring finger protein 167"
"window_1060709.3","chr17",4927500,4937500,10001,"*",140,55.5555555555556,"window_1060709","8402",4937130,4940053,2924,"-",0,"overlapEnd",2552,"SLC25A11","solute carrier family 25 member 11"
"window_1060720","chr17",4955000,4965000,10001,"*",140,55.5555555555556,"window_1060720","9552",4959226,4967817,8592,"-",0,"overlapEnd",2816,"SPAG7","sperm associated antigen 7"
"window_1061636","chr17",7245000,7255000,10001,"*",140,55.5555555555556,"window_1061636","11337",7240008,7244635,4628,"-",364,"upstream",364,"GABARAP","GABA type A receptor-associated protein"
"window_1061636.1","chr17",7245000,7255000,10001,"*",140,55.5555555555556,"window_1061636","23587",7251416,7259940,8525,"+",0,"overlapStart",0,"ELP5","elongator acetyltransferase complex subunit 5"
"window_1061636.2","chr17",7245000,7255000,10001,"*",140,55.5555555555556,"window_1061636","23399",7243591,7252491,8901,"-",0,"overlapStart",0,"CTDNEP1","CTD nuclear envelope phosphatase 1"
"window_1065981","chr17",18107500,18117500,10001,"*",140,55.5555555555556,"window_1065981","51168",18108706,18179802,71097,"+",0,"overlapStart",0,"MYO15A","myosin XVA"
"window_1066338","chr17",19000000,19010000,10001,"*",140,55.5555555555556,"window_1066338","644815",18968789,19004764,35976,"-",0,"overlapStart",0,"FAM83G","family with sequence similarity 83 member G"
"window_1066486","chr17",19370000,19380000,10001,"*",140,55.5555555555556,"window_1066486","5598",19377721,19383544,5824,"+",0,"overlapStart",0,"MAPK7","mitogen-activated protein kinase 7"
"window_1066486.1","chr17",19370000,19380000,10001,"*",140,55.5555555555556,"window_1066486","27077",19334695,19378193,43499,"-",0,"overlapStart",0,"B9D1","B9 domain containing 1"
"window_1069653","chr17",27287500,27297500,10001,"*",140,55.5555555555556,"window_1069653","26118",27294076,27315926,21851,"+",0,"overlapStart",0,"WSB1","WD repeat and SOCS box containing 1"
"window_1069653.1","chr17",27287500,27297500,10001,"*",140,55.5555555555556,"window_1069653","100616277",27293910,27293996,87,"-",0,"includeFeature",0,"MIR4522","microRNA 4522"
"window_1069654","chr17",27290000,27300000,10001,"*",140,55.5555555555556,"window_1069654","26118",27294076,27315926,21851,"+",0,"overlapStart",0,"WSB1","WD repeat and SOCS box containing 1"
"window_1069654.1","chr17",27290000,27300000,10001,"*",140,55.5555555555556,"window_1069654","100616277",27293910,27293996,87,"-",0,"includeFeature",0,"MIR4522","microRNA 4522"
"window_1069655","chr17",27292500,27302500,10001,"*",140,55.5555555555556,"window_1069655","26118",27294076,27315926,21851,"+",0,"overlapStart",0,"WSB1","WD repeat and SOCS box containing 1"
"window_1069655.1","chr17",27292500,27302500,10001,"*",140,55.5555555555556,"window_1069655","100616277",27293910,27293996,87,"-",0,"includeFeature",0,"MIR4522","microRNA 4522"
"window_1070571","chr17",29582500,29592500,10001,"*",140,55.5555555555556,"window_1070571","124930",29589769,29614761,24993,"+",0,"overlapStart",0,"ANKRD13B","ankyrin repeat domain 13B"
"window_1070571.1","chr17",29582500,29592500,10001,"*",140,55.5555555555556,"window_1070571","28964",29573469,29594054,20586,"-",0,"inside",1553,"GIT1","GIT ArfGAP 1"
"window_1071677","chr17",32347500,32357500,10001,"*",140,55.5555555555556,"window_1071677","64149",32324565,32350023,25459,"-",0,"overlapStart",0,"C17orf75","chromosome 17 open reading frame 75"
"window_1071677.1","chr17",32347500,32357500,10001,"*",140,55.5555555555556,"window_1071677","693217",32350109,32350202,94,"+",0,"includeFeature",0,"MIR632","microRNA 632"
"window_1071730","chr17",32480000,32490000,10001,"*",140,55.5555555555556,"window_1071730","8851",32486993,32491253,4261,"+",0,"overlapStart",0,"CDK5R1","cyclin dependent kinase 5 regulatory subunit 1"
"window_1074300","chr17",38905000,38915000,10001,"*",140,55.5555555555556,"window_1074300","102465467",38914979,38915042,64,"+",0,"overlapStart",0,"MIR6779","microRNA 6779"
"window_1074749","chr17",40027500,40037500,10001,"*",140,55.5555555555556,"window_1074749","102466757",40026332,40026409,78,"-",1090,"upstream",1090,"MIR6884","microRNA 6884"
"window_1074749.1","chr17",40027500,40037500,10001,"*",140,55.5555555555556,"window_1074749","101340251",40027542,40027645,104,"-",0,"includeFeature",0,"SNORD124","small nucleolar RNA, C/D box 124"
"window_1075485","chr17",41867500,41877500,10001,"*",140,55.5555555555556,"window_1075485","55175",41848518,41865423,16906,"-",2076,"upstream",2076,"KLHL11","kelch like family member 11"
"window_1075611","chr17",42182500,42192500,10001,"*",140,55.5555555555556,"window_1075611","23415",42156891,42181142,24252,"-",1357,"upstream",1357,"KCNH4","potassium voltage-gated channel subfamily H member 4"
"window_1075611.1","chr17",42182500,42192500,10001,"*",140,55.5555555555556,"window_1075611","3060",42184060,42185452,1393,"-",0,"includeFeature",0,"HCRT","hypocretin neuropeptide precursor"
"window_1075611.2","chr17",42182500,42192500,10001,"*",140,55.5555555555556,"window_1075611","84514",42188799,42194532,5734,"-",0,"overlapEnd",2031,"GHDC","GH3 domain containing"
"window_1075707","chr17",42422500,42432500,10001,"*",140,55.5555555555556,"window_1075707","284119",42402449,42423256,20808,"-",0,"overlapStart",0,"CAVIN1","caveolae associated protein 1"
"window_1075812","chr17",42685000,42695000,10001,"*",140,55.5555555555556,"window_1075812","8506",42682531,42699993,17463,"+",0,"inside",2468,"CNTNAP1","contactin associated protein 1"
"window_1075812.1","chr17",42685000,42695000,10001,"*",140,55.5555555555556,"window_1075812","2826",42678889,42683917,5029,"-",1082,"upstream",1082,"CCR10","C-C motif chemokine receptor 10"
"window_1076477","chr17",44347500,44357500,10001,"*",140,55.5555555555556,"window_1076477","2896",44345246,44353106,7861,"+",0,"overlapEnd",2253,"GRN","granulin precursor"
"window_1076761","chr17",45057500,45067500,10001,"*",140,55.5555555555556,"window_1076761","79877",45023340,45061109,37770,"-",0,"overlapStart",0,"DCAKD","dephospho-CoA kinase domain containing"
"window_1081492","chr17",56885000,56895000,10001,"*",140,55.5555555555556,"window_1081492","246754",56884639,56884819,181,"-",180,"upstream",180,"MTVR2","mouse mammary tumor virus receptor homolog 2"
"window_1081492.1","chr17",56885000,56895000,10001,"*",140,55.5555555555556,"window_1081492","100500827",56891270,56891355,86,"-",0,"includeFeature",0,"MIR3614","microRNA 3614"
"window_1081493","chr17",56887500,56897500,10001,"*",140,55.5555555555556,"window_1081493","246754",56884639,56884819,181,"-",2680,"upstream",2680,"MTVR2","mouse mammary tumor virus receptor homolog 2"
"window_1081493.1","chr17",56887500,56897500,10001,"*",140,55.5555555555556,"window_1081493","100500827",56891270,56891355,86,"-",0,"includeFeature",0,"MIR3614","microRNA 3614"
"window_1082621","chr17",59707500,59717500,10001,"*",140,55.5555555555556,"window_1082621","51651",59674636,59707626,32991,"-",0,"overlapStart",0,"PTRH2","peptidyl-tRNA hydrolase 2"
"window_1082621.1","chr17",59707500,59717500,10001,"*",140,55.5555555555556,"window_1082621","81671",59707648,59842255,134608,"+",0,"overlapStart",0,"VMP1","vacuole membrane protein 1"
"window_1084651","chr17",64782500,64792500,10001,"*",140,55.5555555555556,"window_1084651","109286553",64749663,64781707,32045,"-",792,"upstream",792,"ARHGAP27P1-BPTFP1-KPNA2P3","ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene"
"window_1088011","chr17",73182500,73192500,10001,"*",140,55.5555555555556,"window_1088011","9382",73192632,73208507,15876,"+",131,"upstream",131,"COG1","component of oligomeric golgi complex 1"
"window_1088416","chr17",74195000,74205000,10001,"*",140,55.5555555555556,"window_1088416","6169",74203582,74210655,7074,"+",0,"overlapStart",0,"RPL38","ribosomal protein L38"
"window_1089001","chr17",75657500,75667500,10001,"*",140,55.5555555555556,"window_1089001","9400",75626845,75667189,40345,"-",0,"overlapStart",0,"RECQL5","RecQ like helicase 5"
"window_1089001.1","chr17",75657500,75667500,10001,"*",140,55.5555555555556,"window_1089001","29115",75667251,75708062,40812,"+",0,"overlapStart",0,"SAP30BP","SAP30 binding protein"
"window_1089088","chr17",75875000,75885000,10001,"*",140,55.5555555555556,"window_1089088","91107",75874164,75878581,4418,"-",0,"overlapStart",0,"TRIM47","tripartite motif containing 47"
"window_1090905","chr17",80417500,80427500,10001,"*",140,55.5555555555556,"window_1090905","284131",80415165,80438086,22922,"+",0,"inside",2334,"ENDOV","endonuclease V"
"window_1090905.1","chr17",80417500,80427500,10001,"*",140,55.5555555555556,"window_1090905","100294362",80351828,80415168,63341,"-",2331,"upstream",2331,"RNF213-AS1","RNF213 antisense RNA 1"
"window_1090905.2","chr17",80417500,80427500,10001,"*",140,55.5555555555556,"window_1090905","100616359",80419418,80419493,76,"+",0,"includeFeature",0,"MIR4730","microRNA 4730"
"window_1091622","chr17",82210000,82220000,10001,"*",140,55.5555555555556,"window_1091622","284001",82101460,82212830,111371,"-",0,"overlapStart",0,"CCDC57","coiled-coil domain containing 57"
"window_1112147","chr18",50265000,50275000,10001,"*",140,55.5555555555556,"window_1112147","220136",50227193,50266495,39303,"-",0,"overlapStart",0,"CFAP53","cilia and flagella associated protein 53"
"window_1125710","chr20",3797500,3807500,10001,"*",140,55.5555555555556,"window_1125710","101929125",3808357,3823882,15526,"+",856,"upstream",856,"LINC01730","long intergenic non-protein coding RNA 1730"
"window_1131263","chr20",17680000,17690000,10001,"*",140,55.5555555555556,"window_1131263","6238",17613678,17682295,68618,"-",0,"overlapStart",0,"RRBP1","ribosome binding protein 1"
"window_1138010","chr20",34547500,34557500,10001,"*",140,55.5555555555556,"window_1138010","84557",34546854,34560345,13492,"+",0,"inside",645,"MAP1LC3A","microtubule associated protein 1 light chain 3 alpha"
"window_1139197","chr20",37515000,37525000,10001,"*",140,55.5555555555556,"window_1139197","4826",37521206,37523690,2485,"+",0,"includeFeature",0,"NNAT","neuronatin"
"window_1139197.1","chr20",37515000,37525000,10001,"*",140,55.5555555555556,"window_1139197","10904",37502414,37527931,25518,"-",0,"inside",2930,"BLCAP","BLCAP apoptosis inducing factor"
"window_1139759","chr20",38920000,38930000,10001,"*",140,55.5555555555556,"window_1139759","81610",38926312,38953106,26795,"+",0,"overlapStart",0,"FAM83D","family with sequence similarity 83 member D"
"window_1140600","chr20",41022500,41032500,10001,"*",140,55.5555555555556,"window_1140600","7150",41028822,41124487,95666,"+",0,"overlapStart",0,"TOP1","DNA topoisomerase I"
"window_1142626","chr20",46087500,46097500,10001,"*",140,55.5555555555556,"window_1142626","57727",46060991,46089962,28972,"-",0,"overlapStart",0,"NCOA5","nuclear receptor coactivator 5"
"window_1144236","chr20",50112500,50122500,10001,"*",140,55.5555555555556,"window_1144236","7335",50081124,50115959,34836,"-",0,"overlapStart",0,"UBE2V1","ubiquitin conjugating enzyme E2 V1"
"window_1144249","chr20",50145000,50155000,10001,"*",140,55.5555555555556,"window_1144249","387522",50081124,50153637,72514,"-",0,"overlapStart",0,"PEDS1-UBE2V1","PEDS1-UBE2V1 readthrough"
"window_1144249.1","chr20",50145000,50155000,10001,"*",140,55.5555555555556,"window_1144249","387521",50118254,50153734,35481,"-",0,"overlapStart",0,"PEDS1","plasmanylethanolamine desaturase 1"
"window_1144424","chr20",50582500,50592500,10001,"*",140,55.5555555555556,"window_1144424","693230",50585786,50585879,94,"+",0,"includeFeature",0,"MIR645","microRNA 645"
"window_1145874","chr20",54207500,54217500,10001,"*",140,55.5555555555556,"window_1145874","5203",54208087,54228052,19966,"+",0,"overlapStart",0,"PFDN4","prefoldin subunit 4"
"window_1149586","chr20",63487500,63497500,10001,"*",140,55.5555555555556,"window_1149586","1917",63488014,63499185,11172,"-",0,"overlapEnd",1684,"EEF1A2","eukaryotic translation elongation factor 1 alpha 2"
