"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_127170","chr2",68965000,68975000,10001,"*",28,11.1111111111111,"window_127170","56287",68974573,68980974,6402,"+",0,"overlapStart",0,"GKN1","gastrokine 1"
"window_127442","chr2",69645000,69655000,10001,"*",28,11.1111111111111,"window_127442","307",69644425,69827112,182688,"+",0,"inside",574,"ANXA4","annexin A4"
"window_127568","chr2",69960000,69970000,10001,"*",28,11.1111111111111,"window_127568","151516",69960089,69962265,2177,"-",0,"includeFeature",0,"ASPRV1","aspartic peptidase retroviral like 1"
"window_127622","chr2",70095000,70105000,10001,"*",28,11.1111111111111,"window_127622","400960",69962263,70102909,140647,"-",0,"overlapStart",0,"PCBP1-AS1","PCBP1 antisense RNA 1"
"window_128750","chr2",72915000,72925000,10001,"*",28,11.1111111111111,"window_128750","2016",72916260,72934891,18632,"+",0,"overlapStart",0,"EMX1","empty spiracles homeobox 1"
"window_129547","chr2",74907500,74917500,10001,"*",28,11.1111111111111,"window_129547","102724515",74918148,74938418,20271,"+",647,"upstream",647,"LINC01291","long intergenic non-protein coding RNA 1291"
"window_137692","chr2",95270000,95280000,10001,"*",28,11.1111111111111,"window_137692","150696",95274449,95291308,16860,"+",0,"overlapStart",0,"PROM2","prominin 2"
"window_142899","chr2",108287500,108297500,10001,"*",28,11.1111111111111,"window_142899","6819",108288639,108309915,21277,"+",0,"overlapStart",0,"SULT1C2","sulfotransferase family 1C member 2"
"window_143662","chr2",110195000,110205000,10001,"*",28,11.1111111111111,"window_143662","4867",110122311,110205066,82756,"-",0,"inside",65,"NPHP1","nephrocystin 1"
"window_147589","chr2",120012500,120022500,10001,"*",28,11.1111111111111,"window_147589","57669",120013077,120179119,166043,"+",0,"overlapStart",0,"EPB41L5","erythrocyte membrane protein band 4.1 like 5"
"window_152547","chr2",132407500,132417500,10001,"*",28,11.1111111111111,"window_152547","2863",132416805,132646582,229778,"+",0,"overlapStart",0,"GPR39","G protein-coupled receptor 39"
"window_152890","chr2",133265000,133275000,10001,"*",28,11.1111111111111,"window_152890","101928161",133264968,133285445,20478,"+",0,"inside",31,"NCKAP5-AS2","NCKAP5 antisense RNA 2"
"window_161130","chr2",153865000,153875000,10001,"*",28,11.1111111111111,"window_161130","114805",153871922,154453979,582058,"+",0,"overlapStart",0,"GALNT13","polypeptide N-acetylgalactosaminyltransferase 13"
"window_161131","chr2",153867500,153877500,10001,"*",28,11.1111111111111,"window_161131","114805",153871922,154453979,582058,"+",0,"overlapStart",0,"GALNT13","polypeptide N-acetylgalactosaminyltransferase 13"
"window_161132","chr2",153870000,153880000,10001,"*",28,11.1111111111111,"window_161132","114805",153871922,154453979,582058,"+",0,"overlapStart",0,"GALNT13","polypeptide N-acetylgalactosaminyltransferase 13"
"window_162488","chr2",157260000,157270000,10001,"*",28,11.1111111111111,"window_162488","11227",157257705,157318491,60787,"+",0,"inside",2294,"GALNT5","polypeptide N-acetylgalactosaminyltransferase 5"
"window_163100","chr2",158790000,158800000,10001,"*",28,11.1111111111111,"window_163100","92196",158795317,158862781,67465,"+",0,"overlapStart",0,"DAPL1","death associated protein like 1"
"window_164477","chr2",162232500,162242500,10001,"*",28,11.1111111111111,"window_164477","2191",162170684,162243456,72773,"-",0,"inside",955,"FAP","fibroblast activation protein alpha"
"window_166131","chr2",166367500,166377500,10001,"*",28,11.1111111111111,"window_166131","6335",166195185,166376001,180817,"-",0,"overlapStart",0,"SCN9A","sodium voltage-gated channel alpha subunit 9"
"window_166760","chr2",167940000,167950000,10001,"*",28,11.1111111111111,"window_166760","105616981",167814757,167941180,126424,"-",0,"overlapStart",0,"B3GALT1-AS1","B3GALT1 antisense RNA 1"
"window_168256","chr2",171680000,171690000,10001,"*",28,11.1111111111111,"window_168256","1781",171687409,171748420,61012,"+",0,"overlapStart",0,"DYNC1I2","dynein cytoplasmic 1 intermediate chain 2"
"window_168257","chr2",171682500,171692500,10001,"*",28,11.1111111111111,"window_168257","1781",171687409,171748420,61012,"+",0,"overlapStart",0,"DYNC1I2","dynein cytoplasmic 1 intermediate chain 2"
"window_171290","chr2",179265000,179275000,10001,"*",28,11.1111111111111,"window_171290","91404",179101678,179264832,163155,"-",167,"upstream",167,"SESTD1","SEC14 and spectrin domain containing 1"
"window_172593","chr2",182522500,182532500,10001,"*",28,11.1111111111111,"window_172593","5136",182140036,182523192,383157,"-",0,"overlapStart",0,"PDE1A","phosphodiesterase 1A"
"window_178009","chr2",196062500,196072500,10001,"*",28,11.1111111111111,"window_178009","56171",195737703,196068837,331135,"-",0,"overlapStart",0,"DNAH7","dynein axonemal heavy chain 7"
"window_179790","chr2",200515000,200525000,10001,"*",28,11.1111111111111,"window_179790","130535",200488958,200519784,30827,"-",0,"overlapStart",0,"KCTD18","potassium channel tetramerization domain containing 18"
"window_185997","chr2",216032500,216042500,10001,"*",28,11.1111111111111,"window_185997","55686",215942584,216034096,91513,"-",0,"overlapStart",0,"MREG","melanoregulin"
"window_186262","chr2",216695000,216705000,10001,"*",28,11.1111111111111,"window_186262","3488",216672105,216695549,23445,"-",0,"overlapStart",0,"IGFBP5","insulin like growth factor binding protein 5"
"window_186935","chr2",218377500,218387500,10001,"*",28,11.1111111111111,"window_186935","6556",218382029,218396894,14866,"+",0,"overlapStart",0,"SLC11A1","solute carrier family 11 member 1"
"window_187186","chr2",219005000,219015000,10001,"*",28,11.1111111111111,"window_187186","100129175",219002215,219015721,13507,"+",0,"inside",2784,"LOC100129175","uncharacterized LOC100129175"
"window_187307","chr2",219307500,219317500,10001,"*",28,11.1111111111111,"window_187307","5798",219289623,219309648,20026,"-",0,"overlapStart",0,"PTPRN","protein tyrosine phosphatase receptor type N"
"window_191675","chr2",230227500,230237500,10001,"*",28,11.1111111111111,"window_191675","3431",230167293,230225729,58437,"-",1770,"upstream",1770,"SP110","SP110 nuclear body protein"
"window_191964","chr2",230950000,230960000,10001,"*",28,11.1111111111111,"window_191964","9290",230907318,230961066,53749,"-",0,"inside",1065,"GPR55","G protein-coupled receptor 55"
"window_191965","chr2",230952500,230962500,10001,"*",28,11.1111111111111,"window_191965","9290",230907318,230961066,53749,"-",0,"overlapStart",0,"GPR55","G protein-coupled receptor 55"
"window_191966","chr2",230955000,230965000,10001,"*",28,11.1111111111111,"window_191966","9290",230907318,230961066,53749,"-",0,"overlapStart",0,"GPR55","G protein-coupled receptor 55"
"window_191967","chr2",230957500,230967500,10001,"*",28,11.1111111111111,"window_191967","9290",230907318,230961066,53749,"-",0,"overlapStart",0,"GPR55","G protein-coupled receptor 55"
"window_191968","chr2",230960000,230970000,10001,"*",28,11.1111111111111,"window_191968","9290",230907318,230961066,53749,"-",0,"overlapStart",0,"GPR55","G protein-coupled receptor 55"
"window_192188","chr2",231510000,231520000,10001,"*",28,11.1111111111111,"window_192188","151477",231508422,231514366,5945,"-",0,"overlapStart",0,"LINC00471","long intergenic non-protein coding RNA 471"
"window_192351","chr2",231917500,231927500,10001,"*",28,11.1111111111111,"window_192351","4880",231921809,231926396,4588,"-",0,"includeFeature",0,"NPPC","natriuretic peptide C"
"window_192538","chr2",232385000,232395000,10001,"*",28,11.1111111111111,"window_192538","347694",232385750,232387457,1708,"-",0,"includeFeature",0,"ECEL1P2","endothelin converting enzyme like 1 pseudogene 2"
"window_192544","chr2",232400000,232410000,10001,"*",28,11.1111111111111,"window_192544","251",232406844,232410714,3871,"+",0,"overlapStart",0,"ALPG","alkaline phosphatase, germ cell"
"window_192588","chr2",232510000,232520000,10001,"*",28,11.1111111111111,"window_192588","646960",232520463,232525716,5254,"+",462,"upstream",462,"PRSS56","serine protease 56"
"window_192624","chr2",232600000,232610000,10001,"*",28,11.1111111111111,"window_192624","80303",232606057,232682780,76724,"+",0,"overlapStart",0,"EFHD1","EF-hand domain family member D1"
"window_195001","chr2",238542500,238552500,10001,"*",28,11.1111111111111,"window_195001","151171",238510690,238555054,44365,"-",0,"inside",2553,"LINC01107","long intergenic non-protein coding RNA 1107"
"window_200162","chr3",9250000,9260000,10001,"*",28,11.1111111111111,"window_200162","101927440",9249742,9257507,7766,"+",0,"overlapEnd",257,"SRGAP3-AS4","SRGAP3 antisense RNA 4"
"window_201878","chr3",13540000,13550000,10001,"*",28,11.1111111111111,"window_201878","2199",13549125,13638422,89298,"+",0,"overlapStart",0,"FBLN2","fibulin 2"
"window_201920","chr3",13645000,13655000,10001,"*",28,11.1111111111111,"window_201920","285375",13650696,13746638,95943,"+",0,"overlapStart",0,"LINC00620","long intergenic non-protein coding RNA 620"
"window_201921","chr3",13647500,13657500,10001,"*",28,11.1111111111111,"window_201921","285375",13650696,13746638,95943,"+",0,"overlapStart",0,"LINC00620","long intergenic non-protein coding RNA 620"
"window_202384","chr3",14805000,14815000,10001,"*",28,11.1111111111111,"window_202384","152274",14799331,14811414,12084,"-",0,"overlapStart",0,"LINC02011","long intergenic non-protein coding RNA 2011"
"window_202598","chr3",15340000,15350000,10001,"*",28,11.1111111111111,"window_202598","9467",15254353,15341368,87016,"-",0,"overlapStart",0,"SH3BP5","SH3 domain binding protein 5"
"window_202930","chr3",16170000,16180000,10001,"*",28,11.1111111111111,"window_202930","117248",16174680,16231992,57313,"+",0,"overlapStart",0,"GALNT15","polypeptide N-acetylgalactosaminyltransferase 15"
"window_202931","chr3",16172500,16182500,10001,"*",28,11.1111111111111,"window_202931","117248",16174680,16231992,57313,"+",0,"overlapStart",0,"GALNT15","polypeptide N-acetylgalactosaminyltransferase 15"
"window_205411","chr3",22372500,22382500,10001,"*",28,11.1111111111111,"window_205411","79750",21412218,22373193,960976,"-",0,"overlapStart",0,"ZNF385D","zinc finger protein 385D"
"window_209356","chr3",32235000,32245000,10001,"*",28,11.1111111111111,"window_209356","152189",32238679,32370321,131643,"+",0,"overlapStart",0,"CMTM8","CKLF like MARVEL transmembrane domain containing 8"
"window_212211","chr3",39372500,39382500,10001,"*",28,11.1111111111111,"window_212211","54977",39383370,39397351,13982,"+",869,"upstream",869,"SLC25A38","solute carrier family 25 member 38"
"window_213455","chr3",42482500,42492500,10001,"*",28,11.1111111111111,"window_213455","7433",42489299,42537573,48275,"+",0,"overlapStart",0,"VIPR1","vasoactive intestinal peptide receptor 1"
"window_213585","chr3",42807500,42817500,10001,"*",28,11.1111111111111,"window_213585","1238",42804752,42908105,103354,"+",0,"inside",2747,"ACKR2","atypical chemokine receptor 2"
"window_213585.1","chr3",42807500,42817500,10001,"*",28,11.1111111111111,"window_213585","100506243",42809446,43055871,246426,"+",0,"overlapStart",0,"KRBOX1","KRAB box domain containing 1"
"window_213604","chr3",42855000,42865000,10001,"*",28,11.1111111111111,"window_213604","25994",42757177,42852425,95249,"-",2574,"upstream",2574,"HIGD1A","HIG1 hypoxia inducible domain family member 1A"
"window_213608","chr3",42865000,42875000,10001,"*",28,11.1111111111111,"window_213608","1582",42872192,42875879,3688,"-",0,"overlapEnd",878,"CYP8B1","cytochrome P450 family 8 subfamily B member 1"
"window_215758","chr3",48240000,48250000,10001,"*",28,11.1111111111111,"window_215758","51385",48241100,48299253,58154,"+",0,"overlapStart",0,"ZNF589","zinc finger protein 589"
"window_215759","chr3",48242500,48252500,10001,"*",28,11.1111111111111,"window_215759","51385",48241100,48299253,58154,"+",0,"inside",1399,"ZNF589","zinc finger protein 589"
"window_215956","chr3",48735000,48745000,10001,"*",28,11.1111111111111,"window_215956","51447",48688003,48740353,52351,"-",0,"overlapStart",0,"IP6K2","inositol hexakisphosphate kinase 2"
"window_217182","chr3",51800000,51810000,10001,"*",28,11.1111111111111,"window_217182","401067",51798803,51833389,34587,"+",0,"inside",1196,"IQCF3","IQ motif containing F3"
"window_217184","chr3",51805000,51815000,10001,"*",28,11.1111111111111,"window_217184","100506840",51817603,51819635,2033,"+",2602,"upstream",2602,"IQCF4P","IQ motif containing F4, pseudogene"
"window_217185","chr3",51807500,51817500,10001,"*",28,11.1111111111111,"window_217185","100506840",51817603,51819635,2033,"+",102,"upstream",102,"IQCF4P","IQ motif containing F4, pseudogene"
"window_219479","chr3",57542500,57552500,10001,"*",28,11.1111111111111,"window_219479","201625",57293699,57544344,250646,"-",0,"overlapStart",0,"DNAH12","dynein axonemal heavy chain 12"
"window_219758","chr3",58240000,58250000,10001,"*",28,11.1111111111111,"window_219758","57406",58237532,58294734,57203,"+",0,"inside",2467,"ABHD6","abhydrolase domain containing 6, acylglycerol lipase"
"window_219874","chr3",58530000,58540000,10001,"*",28,11.1111111111111,"window_219874","8309",58505136,58537283,32148,"-",0,"overlapStart",0,"ACOX2","acyl-CoA oxidase 2"
"window_221990","chr3",63820000,63830000,10001,"*",28,11.1111111111111,"window_221990","132200",63819299,63848636,29338,"+",0,"inside",700,"C3orf49","chromosome 3 open reading frame 49"
"window_226772","chr3",75775000,75785000,10001,"*",28,11.1111111111111,"window_226772","100131827",75678660,75785583,106924,"-",0,"inside",582,"ZNF717","zinc finger protein 717"
"window_231256","chr3",86985000,86995000,10001,"*",28,11.1111111111111,"window_231256","389136",86876388,86991149,114762,"-",0,"overlapStart",0,"VGLL3","vestigial like family member 3"
"window_235567","chr3",97762500,97772500,10001,"*",28,11.1111111111111,"window_235567","84100",97764521,97801229,36709,"+",0,"overlapStart",0,"ARL6","ADP ribosylation factor like GTPase 6"
"window_241745","chr3",113207500,113217500,10001,"*",28,11.1111111111111,"window_241745","91653",113211003,113287459,76457,"+",0,"overlapStart",0,"BOC","BOC cell adhesion associated, oncogene regulated"
"window_241746","chr3",113210000,113220000,10001,"*",28,11.1111111111111,"window_241746","91653",113211003,113287459,76457,"+",0,"overlapStart",0,"BOC","BOC cell adhesion associated, oncogene regulated"
"window_242139","chr3",114192500,114202500,10001,"*",28,11.1111111111111,"window_242139","1814",114128652,114199407,70756,"-",0,"overlapStart",0,"DRD3","dopamine receptor D3"
"window_242140","chr3",114195000,114205000,10001,"*",28,11.1111111111111,"window_242140","1814",114128652,114199407,70756,"-",0,"overlapStart",0,"DRD3","dopamine receptor D3"
"window_244328","chr3",119665000,119675000,10001,"*",28,11.1111111111111,"window_244328","64091",119642058,119676922,34865,"-",0,"inside",1921,"POPDC2","popeye domain containing 2"
"window_244328.1","chr3",119665000,119675000,10001,"*",28,11.1111111111111,"window_244328","10063",119660095,119677454,17360,"-",0,"inside",2453,"COX17","cytochrome c oxidase copper chaperone COX17"
"window_245530","chr3",122670000,122680000,10001,"*",28,11.1111111111111,"window_245530","54625",122680839,122730840,50002,"+",838,"upstream",838,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245613","chr3",122877500,122887500,10001,"*",28,11.1111111111111,"window_245613","100129550",122886941,122892416,5476,"+",0,"overlapStart",0,"LINC02035","long intergenic non-protein coding RNA 2035"
"window_246211","chr3",124372500,124382500,10001,"*",28,11.1111111111111,"window_246211","102464832",124374332,124374437,106,"+",0,"includeFeature",0,"MIR6083","microRNA 6083"
"window_246829","chr3",125917500,125927500,10001,"*",28,11.1111111111111,"window_246829","101927056",125827238,125915757,88520,"-",1742,"upstream",1742,"LINC02614","long intergenic non-protein coding RNA 2614"
"window_246829.1","chr3",125917500,125927500,10001,"*",28,11.1111111111111,"window_246829","100125556",125916620,125930024,13405,"+",0,"inside",879,"FAM86JP","family with sequence similarity 86, member A pseudogene"
"window_247065","chr3",126507500,126517500,10001,"*",28,11.1111111111111,"window_247065","131669",126481166,126517773,36608,"-",0,"inside",272,"UROC1","urocanate hydratase 1"
"window_247478","chr3",127540000,127550000,10001,"*",28,11.1111111111111,"window_247478","101927149",127480690,127537817,57128,"-",2182,"upstream",2182,"LINC01471","long intergenic non-protein coding RNA 1471"
"window_248273","chr3",129527500,129537500,10001,"*",28,11.1111111111111,"window_248273","6010",129528639,129535344,6706,"+",0,"includeFeature",0,"RHO","rhodopsin"
"window_248276","chr3",129535000,129545000,10001,"*",28,11.1111111111111,"window_248276","132243",129543214,129551467,8254,"+",0,"overlapStart",0,"H1-8","H1.8 linker histone"
"window_248277","chr3",129537500,129547500,10001,"*",28,11.1111111111111,"window_248277","132243",129543214,129551467,8254,"+",0,"overlapStart",0,"H1-8","H1.8 linker histone"
"window_249519","chr3",132642500,132652500,10001,"*",28,11.1111111111111,"window_249519","79876",132654446,132678097,23652,"+",1945,"upstream",1945,"UBA5","ubiquitin like modifier activating enzyme 5"
"window_249823","chr3",133402500,133412500,10001,"*",28,11.1111111111111,"window_249823","8419",133400056,133475222,75167,"+",0,"inside",2443,"BFSP2","beaded filament structural protein 2"
"window_250081","chr3",134047500,134057500,10001,"*",28,11.1111111111111,"window_250081","6578",133928145,134052184,124040,"-",0,"overlapStart",0,"SLCO2A1","solute carrier organic anion transporter family member 2A1"
"window_250081.1","chr3",134047500,134057500,10001,"*",28,11.1111111111111,"window_250081","100507210",134055256,134057648,2393,"-",0,"overlapEnd",147,"LINC02000","long intergenic non-protein coding RNA 2000"
"window_251831","chr3",138422500,138432500,10001,"*",28,11.1111111111111,"window_251831","83850",138434586,138481686,47101,"+",2085,"upstream",2085,"ESYT3","extended synaptotagmin 3"
"window_252881","chr3",141047500,141057500,10001,"*",28,11.1111111111111,"window_252881","92369",141051347,141148611,97265,"+",0,"overlapStart",0,"SPSB4","splA/ryanodine receptor domain and SOCS box containing 4"
"window_254962","chr3",146250000,146260000,10001,"*",28,11.1111111111111,"window_254962","57088",146192335,146251179,58845,"-",0,"overlapStart",0,"PLSCR4","phospholipid scramblase 4"
"window_255425","chr3",147407500,147417500,10001,"*",28,11.1111111111111,"window_255425","84107",147386046,147406860,20815,"-",639,"upstream",639,"ZIC4","Zic family member 4"
"window_255937","chr3",148687500,148697500,10001,"*",28,11.1111111111111,"window_255937","185",148697784,148743008,45225,"+",283,"upstream",283,"AGTR1","angiotensin II receptor type 1"
"window_256354","chr3",149730000,149740000,10001,"*",28,11.1111111111111,"window_256354","25937",149517235,149736714,219480,"-",0,"overlapStart",0,"WWTR1","WW domain containing transcription regulator 1"
"window_259917","chr3",158637500,158647500,10001,"*",28,11.1111111111111,"window_259917","85476",158644278,158692575,48298,"+",0,"overlapStart",0,"GFM1","G elongation factor mitochondrial 1"
"window_260901","chr3",161097500,161107500,10001,"*",28,11.1111111111111,"window_260901","51068",161104696,161253532,148837,"+",0,"overlapStart",0,"NMD3","NMD3 ribosome export adaptor"
"window_260901.1","chr3",161097500,161107500,10001,"*",28,11.1111111111111,"window_260901","8706",161083883,161105411,21529,"-",0,"overlapStart",0,"B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
"window_267766","chr3",178260000,178270000,10001,"*",28,11.1111111111111,"window_267766","10242",178272932,178844429,571498,"+",2931,"upstream",2931,"KCNMB2","potassium calcium-activated channel subfamily M regulatory beta subunit 2"
"window_267767","chr3",178262500,178272500,10001,"*",28,11.1111111111111,"window_267767","10242",178272932,178844429,571498,"+",431,"upstream",431,"KCNMB2","potassium calcium-activated channel subfamily M regulatory beta subunit 2"
"window_267768","chr3",178265000,178275000,10001,"*",28,11.1111111111111,"window_267768","10242",178272932,178844429,571498,"+",0,"overlapStart",0,"KCNMB2","potassium calcium-activated channel subfamily M regulatory beta subunit 2"
"window_268700","chr3",180595000,180605000,10001,"*",28,11.1111111111111,"window_268700","151613",180602163,180617828,15666,"+",0,"overlapStart",0,"TTC14","tetratricopeptide repeat domain 14"
"window_270104","chr3",184105000,184115000,10001,"*",28,11.1111111111111,"window_270104","106478970",184095118,184105178,10061,"-",0,"overlapStart",0,"HTR3E-AS1","HTR3E antisense RNA 1"
"window_270171","chr3",184272500,184282500,10001,"*",28,11.1111111111111,"window_270171","9718",184276011,184293031,17021,"+",0,"overlapStart",0,"ECE2","endothelin converting enzyme 2"
"window_270691","chr3",185572500,185582500,10001,"*",28,11.1111111111111,"window_270691","59343",185582496,185633551,51056,"+",0,"overlapStart",0,"SENP2","SUMO specific peptidase 2"
"window_270838","chr3",185940000,185950000,10001,"*",28,11.1111111111111,"window_270838","6434",185914558,185938103,23546,"-",1896,"upstream",1896,"TRA2B","transformer 2 beta homolog"
"window_271055","chr3",186482500,186492500,10001,"*",28,11.1111111111111,"window_271055","253573",186454969,186493661,38693,"-",0,"inside",1160,"LINC02052","long intergenic non-protein coding RNA 2052"
"window_271056","chr3",186485000,186495000,10001,"*",28,11.1111111111111,"window_271056","253573",186454969,186493661,38693,"-",0,"overlapStart",0,"LINC02052","long intergenic non-protein coding RNA 2052"
"window_271379","chr3",187292500,187302500,10001,"*",28,11.1111111111111,"window_271379","101929130",187291272,187297933,6662,"+",0,"overlapEnd",1227,"LOC101929130","uncharacterized LOC101929130"
"window_271379.1","chr3",187292500,187302500,10001,"*",28,11.1111111111111,"window_271379","5648",187217285,187292022,74738,"-",477,"upstream",477,"MASP1","mannan binding lectin serine peptidase 1"
"window_272666","chr3",190510000,190520000,10001,"*",28,11.1111111111111,"window_272666","3556",190514051,190659750,145700,"+",0,"overlapStart",0,"IL1RAP","interleukin 1 receptor accessory protein"
"window_272668","chr3",190515000,190525000,10001,"*",28,11.1111111111111,"window_272668","3556",190514051,190659750,145700,"+",0,"inside",948,"IL1RAP","interleukin 1 receptor accessory protein"
"window_272937","chr3",191187500,191197500,10001,"*",28,11.1111111111111,"window_272937","344901",191199241,191265615,66375,"+",1740,"upstream",1740,"OSTN","osteocrin"
"window_274498","chr3",195090000,195100000,10001,"*",28,11.1111111111111,"window_274498","100874528",195094588,195096057,1470,"+",0,"includeFeature",0,"XXYLT1-AS1","XXYLT1 antisense RNA 1"
"window_274515","chr3",195132500,195142500,10001,"*",28,11.1111111111111,"window_274515","100422926",195134506,195134580,75,"-",0,"includeFeature",0,"MIR3137","microRNA 3137"
"window_274802","chr3",195850000,195860000,10001,"*",28,11.1111111111111,"window_274802","101929697",195836193,195860404,24212,"-",0,"inside",403,"LINC01983","long intergenic non-protein coding RNA 1983"
"window_275062","chr3",196500000,196510000,10001,"*",28,11.1111111111111,"window_275062","165918",196468783,196503768,34986,"-",0,"overlapStart",0,"RNF168","ring finger protein 168"
"window_275528","chr3",197665000,197675000,10001,"*",28,11.1111111111111,"window_275528","100126321",197674496,197674576,81,"-",0,"includeFeature",0,"MIR922","microRNA 922"
"window_275915","chr4",335000,345000,10001,"*",28,11.1111111111111,"window_275915","7700",337814,384868,47055,"+",0,"overlapStart",0,"ZNF141","zinc finger protein 141"
"window_278258","chr4",6192500,6202500,10001,"*",28,11.1111111111111,"window_278258","389197",5897373,6200555,303183,"-",0,"overlapStart",0,"C4orf50","chromosome 4 open reading frame 50"
"window_278258.1","chr4",6192500,6202500,10001,"*",28,11.1111111111111,"window_278258","152789",6026199,6200591,174393,"-",0,"overlapStart",0,"JAKMIP1","janus kinase and microtubule interacting protein 1"
"window_278258.2","chr4",6192500,6202500,10001,"*",28,11.1111111111111,"window_278258","285484",6200733,6239937,39205,"+",0,"overlapStart",0,"LINC02495","long intergenic non-protein coding RNA 2495"
"window_278701","chr4",7300000,7310000,10001,"*",28,11.1111111111111,"window_278701","100616471",7310450,7310524,75,"+",449,"upstream",449,"MIR4798","microRNA 4798"
"window_281233","chr4",13630000,13640000,10001,"*",28,11.1111111111111,"window_281233","259282",13568738,13627725,58988,"-",2274,"upstream",2274,"BOD1L1","biorientation of chromosomes in cell division 1 like 1"
"window_285933","chr4",25380000,25390000,10001,"*",28,11.1111111111111,"window_285933","29945",25377213,25418498,41286,"+",0,"inside",2786,"ANAPC4","anaphase promoting complex subunit 4"
"window_290274","chr4",36232500,36242500,10001,"*",28,11.1111111111111,"window_290274","439933",36244116,36274220,30105,"+",1615,"upstream",1615,"LOC439933","uncharacterized LOC439933"
"window_290274.1","chr4",36232500,36242500,10001,"*",28,11.1111111111111,"window_290274","116984",35948221,36244514,296294,"-",0,"inside",2013,"ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"window_291321","chr4",38850000,38860000,10001,"*",28,11.1111111111111,"window_291321","10333",38823715,38856817,33103,"-",0,"overlapStart",0,"TLR6","toll like receptor 6"
"window_291321.1","chr4",38850000,38860000,10001,"*",28,11.1111111111111,"window_291321","7096",38790848,38856817,65970,"-",0,"overlapStart",0,"TLR1","toll like receptor 1"
"window_292733","chr4",42380000,42390000,10001,"*",28,11.1111111111111,"window_292733","105374428",42281830,42391651,109822,"-",0,"inside",1650,"LOC105374428","uncharacterized LOC105374428"
"window_292734","chr4",42382500,42392500,10001,"*",28,11.1111111111111,"window_292734","105374428",42281830,42391651,109822,"-",0,"overlapStart",0,"LOC105374428","uncharacterized LOC105374428"
"window_294775","chr4",47485000,47495000,10001,"*",28,11.1111111111111,"window_294775","57205",47485275,47593486,108212,"+",0,"overlapStart",0,"ATP10D","ATPase phospholipid transporting 10D (putative)"
"window_295086","chr4",48262500,48272500,10001,"*",28,11.1111111111111,"window_295086","7006",48135783,48269838,134056,"-",0,"overlapStart",0,"TEC","tec protein tyrosine kinase"
"window_295087","chr4",48265000,48275000,10001,"*",28,11.1111111111111,"window_295087","7006",48135783,48269838,134056,"-",0,"overlapStart",0,"TEC","tec protein tyrosine kinase"
"window_296586","chr4",52012500,52022500,10001,"*",28,11.1111111111111,"window_296586","339977",51993702,52017620,23919,"-",0,"overlapStart",0,"LRRC66","leucine rich repeat containing 66"
"window_298200","chr4",56047500,56057500,10001,"*",28,11.1111111111111,"window_298200","57482",56049073,56328625,279553,"+",0,"overlapStart",0,"CRACD","capping protein inhibiting regulator of actin dynamics"
"window_298505","chr4",56810000,56820000,10001,"*",28,11.1111111111111,"window_298505","6691",56809860,56821742,11883,"-",0,"inside",1741,"SPINK2","serine peptidase inhibitor Kazal type 2"
"window_300262","chr4",61202500,61212500,10001,"*",28,11.1111111111111,"window_300262","23284",61201258,62078335,877078,"+",0,"inside",1241,"ADGRL3","adhesion G protein-coupled receptor L3"
"window_305006","chr4",73062500,73072500,10001,"*",28,11.1111111111111,"window_305006","285521",73052362,73069755,17394,"-",0,"overlapStart",0,"COX18","cytochrome c oxidase assembly factor COX18"
"window_305010","chr4",73072500,73082500,10001,"*",28,11.1111111111111,"window_305010","285521",73052362,73069755,17394,"-",2744,"upstream",2744,"COX18","cytochrome c oxidase assembly factor COX18"
"window_306536","chr4",76887500,76897500,10001,"*",28,11.1111111111111,"window_306536","345079",76894152,76898144,3993,"-",0,"overlapEnd",643,"SOWAHB","sosondowah ankyrin repeat domain family member B"
"window_306540","chr4",76897500,76907500,10001,"*",28,11.1111111111111,"window_306540","345079",76894152,76898144,3993,"-",0,"overlapStart",0,"SOWAHB","sosondowah ankyrin repeat domain family member B"
"window_307004","chr4",78057500,78067500,10001,"*",28,11.1111111111111,"window_307004","80144",78057323,78544269,486947,"+",0,"inside",176,"FRAS1","Fraser extracellular matrix complex subunit 1"
"window_311422","chr4",89102500,89112500,10001,"*",28,11.1111111111111,"window_311422","10144",88725955,89111398,385444,"-",0,"overlapStart",0,"FAM13A","family with sequence similarity 13 member A"
"window_311422.1","chr4",89102500,89112500,10001,"*",28,11.1111111111111,"window_311422","166815",89112817,89114899,2083,"+",316,"upstream",316,"TIGD2","tigger transposable element derived 2"
"window_323217","chr4",118590000,118600000,10001,"*",28,11.1111111111111,"window_323217","729218",118591773,118633729,41957,"+",0,"overlapStart",0,"LOC729218","uncharacterized LOC729218"
"window_323564","chr4",119457500,119467500,10001,"*",28,11.1111111111111,"window_323564","101926918",119444395,119454630,10236,"-",2869,"upstream",2869,"GTF2IP12","general transcription factor IIi pseudogene 12"
"window_323564.1","chr4",119457500,119467500,10001,"*",28,11.1111111111111,"window_323564","401149",119405523,119454638,49116,"-",2861,"upstream",2861,"LINC01061","long intergenic non-protein coding RNA 1061"
